oktmo,column,p,P
68000000000,legumes,1,2
68000000000,bread,1,2
68000000000,flour,1,2
68000000000,rice,1,2
68000000000,groats,1,2
68000000000,potatoes,1,2
68000000000,сucumbers_tomatoes,1,2
68000000000,vegetables,1,2
68000000000,roots,1,2
68000000000,сabbage,1,2
68000000000,fruit,1,2
68000000000,sugar,1,2
68000000000,candy,1,2
68000000000,biscuits,1,2
68000000000,mutton,1,2
68000000000,beef,1,2
68000000000,chicken,1,2
68000000000,pork,1,2
68000000000,fish,1,2
68000000000,herring,1,2
68000000000,curd,1,2
68000000000,sour_creame,1,2
68000000000,butter,1,2
68000000000,milk_kefir,1,2
68000000000,cheese,1,2
68000000000,egg,1,2
68000000000,margarine,1,2
68000000000,oil,1,2
68000000000,salt,1,2
68000000000,spice,1,2
68000000000,tea,1,2
68000000000,cpi_1,1,2
68000000000,cpi_2,1,2
68000000000,cpi_3,1,2
68000000000,pasta_value,1,2
68000000000,legumes_value,1,2
68000000000,bread_value,1,2
68000000000,flour_value,1,2
68000000000,rice_value,1,2
68000000000,groats_value,1,2
68000000000,potatoes_value,1,2
68000000000,сucumbers_tomatoes_value,1,2
68000000000,vegetables_value,1,2
68000000000,roots_value,1,2
68000000000,сabbage_value,1,2
68000000000,fruit_value,1,2
68000000000,sugar_value,1,2
68000000000,candy_value,1,2
68000000000,biscuits_value,1,2
68000000000,mutton_value,1,2
68000000000,beef_value,1,2
68000000000,chicken_value,1,2
68000000000,pork_value,1,2
68000000000,fish_value,1,2
68000000000,herring_value,1,2
68000000000,curd_value,1,2
68000000000,sour_creame_value,1,2
68000000000,butter_value,1,2
68000000000,milk_kefir_value,1,2
68000000000,cheese_value,1,2
68000000000,egg_value,1,2
68000000000,margarine_value,1,2
68000000000,oil_value,1,2
68000000000,salt_value,1,2
68000000000,spice_value,1,2
68000000000,tea_value,1,2
68000000000,ai92,1,2
68000000000,ai95,1,2
68000000000,ai98,1,2
68000000000,dt,1,2
68000000000,ai92_value,1,2
68000000000,ai95_value,1,2
68000000000,ai98_value,1,2
68000000000,dt_value,1,2
69000000000,pasta,1,2
69000000000,legumes,1,2
69000000000,bread,0,0
69000000000,flour,1,2
69000000000,rice,1,2
69000000000,groats,1,2
69000000000,potatoes,1,2
69000000000,сucumbers_tomatoes,1,2
69000000000,vegetables,1,2
69000000000,roots,1,2
69000000000,сabbage,1,2
69000000000,fruit,1,2
69000000000,sugar,1,2
69000000000,candy,1,2
69000000000,biscuits,1,2
69000000000,mutton,1,2
69000000000,beef,1,2
69000000000,chicken,1,2
69000000000,pork,1,2
69000000000,fish,1,2
69000000000,herring,1,2
69000000000,curd,1,2
69000000000,sour_creame,1,2
69000000000,butter,1,2
69000000000,milk_kefir,1,2
69000000000,cheese,1,2
69000000000,egg,1,2
69000000000,margarine,1,2
69000000000,oil,1,2
69000000000,salt,1,2
69000000000,spice,1,2
69000000000,tea,1,2
69000000000,cpi_1,1,2
69000000000,cpi_2,1,2
69000000000,cpi_3,1,2
69000000000,pasta_value,1,2
69000000000,legumes_value,1,2
69000000000,bread_value,1,2
69000000000,flour_value,1,2
69000000000,rice_value,1,2
69000000000,groats_value,1,2
69000000000,potatoes_value,1,2
69000000000,сucumbers_tomatoes_value,1,2
69000000000,vegetables_value,1,2
69000000000,roots_value,1,2
69000000000,сabbage_value,1,2
69000000000,fruit_value,1,2
69000000000,sugar_value,1,2
69000000000,candy_value,1,2
69000000000,biscuits_value,1,2
69000000000,mutton_value,1,2
69000000000,beef_value,1,2
69000000000,chicken_value,1,2
69000000000,pork_value,1,2
69000000000,fish_value,1,2
69000000000,herring_value,1,2
69000000000,curd_value,1,2
69000000000,sour_creame_value,1,2
69000000000,butter_value,1,2
69000000000,milk_kefir_value,1,2
69000000000,cheese_value,1,2
69000000000,egg_value,1,2
69000000000,margarine_value,1,2
69000000000,oil_value,1,2
69000000000,salt_value,1,2
69000000000,spice_value,1,2
69000000000,tea_value,1,2
69000000000,ai92,1,2
69000000000,ai95,1,2
69000000000,ai98,1,2
69000000000,dt,1,2
69000000000,ai92_value,1,2
69000000000,ai95_value,1,2
69000000000,ai98_value,1,2
69000000000,dt_value,1,2
70000000000,pasta,1,2
70000000000,legumes,1,2
70000000000,bread,1,2
70000000000,flour,1,2
70000000000,rice,1,2
70000000000,groats,1,2
70000000000,potatoes,1,2
70000000000,сucumbers_tomatoes,1,2
70000000000,vegetables,1,2
70000000000,roots,1,2
70000000000,сabbage,1,2
70000000000,fruit,1,2
70000000000,sugar,1,2
70000000000,candy,1,2
70000000000,biscuits,1,2
70000000000,mutton,-1,-1
70000000000,beef,1,2
70000000000,chicken,1,2
70000000000,pork,1,2
70000000000,fish,1,2
70000000000,herring,1,2
70000000000,curd,1,2
70000000000,sour_creame,1,2
70000000000,butter,1,2
70000000000,milk_kefir,1,2
70000000000,cheese,1,2
70000000000,egg,1,2
70000000000,margarine,1,2
70000000000,oil,1,2
70000000000,salt,1,2
70000000000,spice,1,2
70000000000,tea,1,2
70000000000,cpi_1,1,2
70000000000,cpi_2,1,2
70000000000,cpi_3,1,2
70000000000,pasta_value,1,2
70000000000,legumes_value,1,2
70000000000,bread_value,1,2
70000000000,flour_value,1,2
70000000000,rice_value,1,2
70000000000,groats_value,1,2
70000000000,potatoes_value,1,2
70000000000,сucumbers_tomatoes_value,1,2
70000000000,vegetables_value,1,2
70000000000,roots_value,1,2
70000000000,сabbage_value,1,2
70000000000,fruit_value,1,2
70000000000,sugar_value,1,2
70000000000,candy_value,1,2
70000000000,biscuits_value,1,2
70000000000,mutton_value,-1,-1
70000000000,beef_value,1,2
70000000000,chicken_value,1,2
70000000000,pork_value,1,2
70000000000,fish_value,1,2
70000000000,herring_value,1,2
70000000000,curd_value,1,2
70000000000,sour_creame_value,1,2
70000000000,butter_value,1,2
70000000000,milk_kefir_value,1,2
70000000000,cheese_value,1,2
70000000000,egg_value,1,2
70000000000,margarine_value,1,2
70000000000,oil_value,1,2
70000000000,salt_value,1,2
70000000000,spice_value,1,2
70000000000,tea_value,1,2
70000000000,ai92,1,2
70000000000,ai95,1,2
70000000000,ai98,1,2
70000000000,dt,1,2
70000000000,ai92_value,1,2
70000000000,ai95_value,1,2
70000000000,ai98_value,1,2
70000000000,dt_value,1,2
71000000000,pasta,1,2
71000000000,legumes,1,2
71000000000,bread,1,2
71000000000,flour,1,2
71000000000,rice,1,2
71000000000,groats,1,2
71000000000,potatoes,1,2
71000000000,сucumbers_tomatoes,1,2
71000000000,vegetables,1,2
71000000000,roots,1,2
71000000000,сabbage,1,2
71000000000,fruit,1,2
71000000000,sugar,1,2
71000000000,candy,1,2
71000000000,biscuits,1,2
71000000000,mutton,-1,-1
71000000000,beef,1,2
71000000000,chicken,1,2
71000000000,pork,1,2
71000000000,fish,1,2
71000000000,herring,1,2
71000000000,curd,1,2
71000000000,sour_creame,1,2
71000000000,butter,1,2
71000000000,milk_kefir,1,2
71000000000,cheese,1,2
71000000000,egg,1,2
71000000000,margarine,1,2
71000000000,oil,1,2
71000000000,salt,1,2
71000000000,spice,1,2
71000000000,tea,1,2
71000000000,cpi_1,1,2
71000000000,cpi_2,1,2
71000000000,cpi_3,1,2
71000000000,pasta_value,1,2
71000000000,legumes_value,1,2
71000000000,bread_value,1,2
71000000000,flour_value,1,2
71000000000,rice_value,1,2
71000000000,groats_value,1,2
71000000000,potatoes_value,1,2
71000000000,сucumbers_tomatoes_value,1,2
71000000000,vegetables_value,1,2
71000000000,roots_value,1,2
71000000000,сabbage_value,1,2
71000000000,fruit_value,1,2
71000000000,sugar_value,1,2
71000000000,candy_value,1,2
71000000000,biscuits_value,1,2
71000000000,mutton_value,-1,-1
71000000000,beef_value,1,2
71000000000,chicken_value,1,2
71000000000,pork_value,1,2
71000000000,fish_value,1,2
71000000000,herring_value,1,2
71000000000,curd_value,1,2
71000000000,sour_creame_value,1,2
71000000000,butter_value,1,2
71000000000,milk_kefir_value,1,2
71000000000,cheese_value,1,2
71000000000,egg_value,1,2
71000000000,margarine_value,1,2
71000000000,oil_value,1,2
71000000000,salt_value,1,2
71000000000,spice_value,1,2
71000000000,tea_value,1,2
71000000000,ai92,1,2
71000000000,ai95,1,2
71000000000,ai98,1,2
71000000000,dt,1,2
71000000000,ai92_value,1,2
71000000000,ai95_value,1,2
71000000000,ai98_value,1,2
71000000000,dt_value,1,2
71800000000,pasta,0,0
71800000000,legumes,1,2
71800000000,bread,1,2
71800000000,flour,1,2
71800000000,rice,1,2
71800000000,groats,1,2
71800000000,potatoes,1,2
71800000000,сucumbers_tomatoes,1,2
71800000000,vegetables,1,2
71800000000,roots,1,2
71800000000,сabbage,1,2
71800000000,fruit,0,0
71800000000,sugar,1,2
71800000000,candy,1,2
71800000000,biscuits,1,2
71800000000,mutton,1,2
71800000000,beef,1,2
71800000000,chicken,1,2
71800000000,pork,1,2
71800000000,fish,1,2
71800000000,herring,1,2
71800000000,curd,1,2
71800000000,sour_creame,1,2
71800000000,butter,1,2
71800000000,milk_kefir,1,2
71800000000,cheese,1,2
71800000000,egg,1,2
71800000000,margarine,1,2
71800000000,oil,1,2
71800000000,salt,1,2
71800000000,spice,1,2
71800000000,tea,1,2
71800000000,cpi_1,1,2
71800000000,cpi_2,1,2
71800000000,cpi_3,1,2
71800000000,pasta_value,1,2
71800000000,legumes_value,1,2
71800000000,bread_value,1,2
71800000000,flour_value,1,2
71800000000,rice_value,1,2
71800000000,groats_value,1,2
71800000000,potatoes_value,1,2
71800000000,сucumbers_tomatoes_value,1,2
71800000000,vegetables_value,1,2
71800000000,roots_value,1,2
71800000000,сabbage_value,1,2
71800000000,fruit_value,1,2
71800000000,sugar_value,1,2
71800000000,candy_value,1,2
71800000000,biscuits_value,1,2
71800000000,mutton_value,1,2
71800000000,beef_value,1,2
71800000000,chicken_value,1,2
71800000000,pork_value,1,2
71800000000,fish_value,1,2
71800000000,herring_value,1,2
71800000000,curd_value,1,2
71800000000,sour_creame_value,1,2
71800000000,butter_value,1,2
71800000000,milk_kefir_value,1,2
71800000000,cheese_value,1,2
71800000000,egg_value,1,2
71800000000,margarine_value,1,2
71800000000,oil_value,1,2
71800000000,salt_value,1,2
71800000000,spice_value,1,2
71800000000,tea_value,1,2
71800000000,ai92,1,2
71800000000,ai95,1,2
71800000000,ai98,1,2
71800000000,dt,1,2
71800000000,ai92_value,1,2
71800000000,ai95_value,1,2
71800000000,ai98_value,1,2
71800000000,dt_value,1,2
71900000000,pasta,1,2
71900000000,legumes,1,2
71900000000,bread,0,0
71900000000,flour,1,2
71900000000,rice,1,2
71900000000,groats,1,2
71900000000,potatoes,1,2
71900000000,сucumbers_tomatoes,1,2
71900000000,vegetables,1,2
71900000000,roots,1,2
71900000000,сabbage,1,2
71900000000,fruit,1,2
71900000000,sugar,1,2
71900000000,candy,1,2
71900000000,biscuits,0,0
71900000000,mutton,-1,-1
71900000000,beef,1,2
71900000000,chicken,1,2
71900000000,pork,1,2
71900000000,fish,1,2
71900000000,herring,1,2
71900000000,curd,1,2
71900000000,sour_creame,1,2
71900000000,butter,1,2
71900000000,milk_kefir,1,2
71900000000,cheese,1,2
71900000000,egg,1,2
71900000000,margarine,1,2
71900000000,oil,1,2
71900000000,salt,1,2
71900000000,spice,1,2
71900000000,tea,1,2
71900000000,cpi_1,1,2
71900000000,cpi_2,1,2
71900000000,cpi_3,1,2
71900000000,pasta_value,1,2
71900000000,legumes_value,1,2
71900000000,bread_value,1,2
71900000000,flour_value,1,2
71900000000,rice_value,1,2
71900000000,groats_value,1,2
71900000000,potatoes_value,1,2
71900000000,сucumbers_tomatoes_value,1,2
71900000000,vegetables_value,1,2
71900000000,roots_value,1,2
71900000000,сabbage_value,1,2
71900000000,fruit_value,1,2
71900000000,sugar_value,1,2
71900000000,candy_value,1,2
71900000000,biscuits_value,1,2
71900000000,mutton_value,-1,-1
71900000000,beef_value,1,2
71900000000,chicken_value,1,2
71900000000,pork_value,1,2
71900000000,fish_value,1,2
71900000000,herring_value,1,2
71900000000,curd_value,1,2
71900000000,sour_creame_value,1,2
71900000000,butter_value,1,2
71900000000,milk_kefir_value,1,2
71900000000,cheese_value,1,2
71900000000,egg_value,1,2
71900000000,margarine_value,1,2
71900000000,oil_value,1,2
71900000000,salt_value,1,2
71900000000,spice_value,1,2
71900000000,tea_value,1,2
71900000000,ai92,1,2
71900000000,ai95,1,2
71900000000,ai98,1,2
71900000000,dt,1,2
71900000000,ai92_value,1,2
71900000000,ai95_value,1,2
71900000000,ai98_value,1,2
71900000000,dt_value,1,2
73000000000,pasta,0,0
73000000000,legumes,1,2
73000000000,bread,1,2
73000000000,flour,1,2
73000000000,rice,0,0
73000000000,groats,1,2
73000000000,potatoes,1,2
73000000000,сucumbers_tomatoes,1,2
73000000000,vegetables,1,2
73000000000,roots,1,2
73000000000,сabbage,1,2
73000000000,fruit,1,2
73000000000,sugar,1,2
73000000000,candy,1,2
73000000000,biscuits,1,2
73000000000,mutton,-1,-1
73000000000,beef,1,2
73000000000,chicken,1,2
73000000000,pork,1,2
73000000000,fish,1,2
73000000000,herring,1,2
73000000000,curd,1,2
73000000000,sour_creame,1,2
73000000000,butter,1,2
73000000000,milk_kefir,1,2
73000000000,cheese,1,2
73000000000,egg,1,2
73000000000,margarine,1,2
73000000000,oil,1,2
73000000000,salt,1,2
73000000000,spice,0,0
73000000000,tea,1,2
73000000000,cpi_1,1,2
73000000000,cpi_2,1,2
73000000000,cpi_3,1,2
73000000000,pasta_value,1,2
73000000000,legumes_value,1,2
73000000000,bread_value,1,2
73000000000,flour_value,1,2
73000000000,rice_value,1,2
73000000000,groats_value,1,2
73000000000,potatoes_value,1,2
73000000000,сucumbers_tomatoes_value,1,2
73000000000,vegetables_value,1,2
73000000000,roots_value,1,2
73000000000,сabbage_value,1,2
73000000000,fruit_value,1,2
73000000000,sugar_value,1,2
73000000000,candy_value,1,2
73000000000,biscuits_value,1,2
73000000000,mutton_value,-1,-1
73000000000,beef_value,1,2
73000000000,chicken_value,1,2
73000000000,pork_value,1,2
73000000000,fish_value,1,2
73000000000,herring_value,1,2
73000000000,curd_value,1,2
73000000000,sour_creame_value,1,2
73000000000,butter_value,1,2
73000000000,milk_kefir_value,1,2
73000000000,cheese_value,1,2
73000000000,egg_value,1,2
73000000000,margarine_value,1,2
73000000000,oil_value,1,2
73000000000,salt_value,1,2
73000000000,spice_value,1,2
73000000000,tea_value,1,2
73000000000,ai92,1,2
73000000000,ai95,1,2
73000000000,ai98,1,2
73000000000,dt,1,2
73000000000,ai92_value,1,2
73000000000,ai95_value,1,2
73000000000,ai98_value,1,2
73000000000,dt_value,1,2
75000000000,pasta,0,0
75000000000,legumes,1,2
75000000000,bread,1,2
75000000000,flour,1,2
75000000000,rice,1,2
75000000000,groats,1,2
75000000000,potatoes,1,2
75000000000,сucumbers_tomatoes,1,2
75000000000,vegetables,1,2
75000000000,roots,1,2
75000000000,сabbage,1,2
75000000000,fruit,0,0
75000000000,sugar,1,2
75000000000,candy,1,2
75000000000,biscuits,1,2
75000000000,mutton,1,2
75000000000,beef,1,2
75000000000,chicken,1,2
75000000000,pork,1,2
75000000000,fish,1,2
75000000000,herring,1,2
75000000000,curd,1,2
75000000000,sour_creame,1,2
75000000000,butter,1,2
75000000000,milk_kefir,1,2
75000000000,cheese,1,2
75000000000,egg,1,2
75000000000,margarine,1,2
75000000000,oil,1,2
75000000000,salt,1,2
75000000000,spice,1,2
75000000000,tea,1,2
75000000000,cpi_1,1,2
75000000000,cpi_2,1,2
75000000000,cpi_3,1,2
75000000000,pasta_value,1,2
75000000000,legumes_value,1,2
75000000000,bread_value,1,2
75000000000,flour_value,1,2
75000000000,rice_value,1,2
75000000000,groats_value,1,2
75000000000,potatoes_value,1,2
75000000000,сucumbers_tomatoes_value,1,2
75000000000,vegetables_value,1,2
75000000000,roots_value,1,2
75000000000,сabbage_value,1,2
75000000000,fruit_value,1,2
75000000000,sugar_value,1,2
75000000000,candy_value,1,2
75000000000,biscuits_value,1,2
75000000000,mutton_value,1,2
75000000000,beef_value,1,2
75000000000,chicken_value,1,2
75000000000,pork_value,1,2
75000000000,fish_value,1,2
75000000000,herring_value,1,2
75000000000,curd_value,1,2
75000000000,sour_creame_value,1,2
75000000000,butter_value,1,2
75000000000,milk_kefir_value,1,2
75000000000,cheese_value,1,2
75000000000,egg_value,1,2
75000000000,margarine_value,1,2
75000000000,oil_value,1,2
75000000000,salt_value,1,2
75000000000,spice_value,1,2
75000000000,tea_value,1,2
75000000000,ai92,1,2
75000000000,ai95,1,2
75000000000,ai98,1,2
75000000000,dt,1,2
75000000000,ai92_value,1,2
75000000000,ai95_value,1,2
75000000000,ai98_value,1,2
75000000000,dt_value,1,2
76000000000,pasta,1,2
76000000000,legumes,1,2
76000000000,bread,1,2
76000000000,flour,1,2
76000000000,rice,1,2
76000000000,groats,1,2
76000000000,potatoes,1,2
76000000000,сucumbers_tomatoes,1,2
76000000000,vegetables,1,2
76000000000,roots,1,2
76000000000,сabbage,1,2
76000000000,fruit,0,0
76000000000,sugar,1,2
76000000000,candy,1,2
76000000000,biscuits,1,2
76000000000,mutton,-1,-1
76000000000,beef,1,2
76000000000,chicken,1,2
76000000000,pork,1,2
76000000000,fish,1,2
76000000000,herring,1,2
76000000000,curd,1,2
76000000000,sour_creame,1,2
76000000000,butter,1,2
76000000000,milk_kefir,1,2
76000000000,cheese,0,0
76000000000,egg,1,2
76000000000,margarine,1,2
76000000000,oil,1,2
76000000000,salt,0,0
76000000000,spice,1,2
76000000000,tea,0,0
76000000000,cpi_1,1,2
76000000000,cpi_2,1,2
76000000000,cpi_3,1,2
76000000000,pasta_value,1,2
76000000000,legumes_value,1,2
76000000000,bread_value,1,2
76000000000,flour_value,1,2
76000000000,rice_value,1,2
76000000000,groats_value,1,2
76000000000,potatoes_value,1,2
76000000000,сucumbers_tomatoes_value,1,2
76000000000,vegetables_value,1,2
76000000000,roots_value,1,2
76000000000,сabbage_value,1,2
76000000000,fruit_value,1,2
76000000000,sugar_value,1,2
76000000000,candy_value,1,2
76000000000,biscuits_value,1,2
76000000000,mutton_value,-1,-1
76000000000,beef_value,1,2
76000000000,chicken_value,1,2
76000000000,pork_value,1,2
76000000000,fish_value,1,2
76000000000,herring_value,1,2
76000000000,curd_value,1,2
76000000000,sour_creame_value,1,2
76000000000,butter_value,1,2
76000000000,milk_kefir_value,1,2
76000000000,cheese_value,1,2
76000000000,egg_value,1,2
76000000000,margarine_value,1,2
76000000000,oil_value,1,2
76000000000,salt_value,1,2
76000000000,spice_value,1,2
76000000000,tea_value,1,2
76000000000,ai92,1,2
76000000000,ai95,1,2
76000000000,ai98,1,2
76000000000,dt,1,2
76000000000,ai92_value,1,2
76000000000,ai95_value,1,2
76000000000,ai98_value,1,2
76000000000,dt_value,1,2
77000000000,pasta,1,2
77000000000,legumes,1,2
77000000000,bread,0,0
77000000000,flour,1,2
77000000000,rice,1,2
77000000000,groats,1,2
77000000000,potatoes,0,0
77000000000,сucumbers_tomatoes,1,2
77000000000,vegetables,1,2
77000000000,roots,1,2
77000000000,сabbage,1,2
77000000000,fruit,0,0
77000000000,sugar,1,2
77000000000,candy,1,2
77000000000,biscuits,1,2
77000000000,mutton,-1,-1
77000000000,beef,-1,-1
77000000000,chicken,1,2
77000000000,pork,1,2
77000000000,fish,1,2
77000000000,herring,1,2
77000000000,curd,1,2
77000000000,sour_creame,1,2
77000000000,butter,1,2
77000000000,milk_kefir,1,2
77000000000,cheese,1,2
77000000000,egg,1,2
77000000000,margarine,-1,-1
77000000000,oil,0,0
77000000000,salt,-1,-1
77000000000,spice,1,2
77000000000,tea,1,2
77000000000,cpi_1,1,2
77000000000,cpi_2,1,2
77000000000,cpi_3,1,2
77000000000,pasta_value,1,2
77000000000,legumes_value,1,2
77000000000,bread_value,1,2
77000000000,flour_value,1,2
77000000000,rice_value,1,2
77000000000,groats_value,1,2
77000000000,potatoes_value,1,2
77000000000,сucumbers_tomatoes_value,1,2
77000000000,vegetables_value,1,2
77000000000,roots_value,1,2
77000000000,сabbage_value,1,2
77000000000,fruit_value,1,2
77000000000,sugar_value,1,2
77000000000,candy_value,1,2
77000000000,biscuits_value,1,2
77000000000,mutton_value,-1,-1
77000000000,beef_value,-1,-1
77000000000,chicken_value,1,2
77000000000,pork_value,1,2
77000000000,fish_value,1,2
77000000000,herring_value,1,2
77000000000,curd_value,1,2
77000000000,sour_creame_value,1,2
77000000000,butter_value,1,2
77000000000,milk_kefir_value,1,2
77000000000,cheese_value,1,2
77000000000,egg_value,1,2
77000000000,margarine_value,-1,-1
77000000000,oil_value,1,2
77000000000,salt_value,-1,-1
77000000000,spice_value,1,2
77000000000,tea_value,1,2
77000000000,ai92,1,2
77000000000,ai95,1,2
77000000000,ai98,-1,-1
77000000000,dt,1,2
77000000000,ai92_value,1,2
77000000000,ai95_value,1,2
77000000000,ai98_value,-1,-1
77000000000,dt_value,1,2
78000000000,pasta,1,2
78000000000,legumes,1,2
78000000000,bread,1,2
78000000000,flour,1,2
78000000000,rice,1,2
78000000000,groats,1,2
78000000000,potatoes,1,2
78000000000,сucumbers_tomatoes,1,2
78000000000,vegetables,1,2
78000000000,roots,1,2
78000000000,сabbage,1,2
78000000000,fruit,1,2
78000000000,sugar,1,2
78000000000,candy,1,2
78000000000,biscuits,1,2
78000000000,mutton,1,2
78000000000,beef,1,2
78000000000,chicken,1,2
78000000000,pork,1,2
78000000000,fish,0,0
78000000000,herring,1,2
78000000000,curd,1,2
78000000000,sour_creame,1,2
78000000000,butter,1,2
78000000000,milk_kefir,1,2
78000000000,cheese,1,2
78000000000,egg,1,2
78000000000,margarine,1,2
78000000000,oil,1,2
78000000000,salt,1,2
78000000000,spice,1,2
78000000000,tea,1,2
78000000000,cpi_1,1,2
78000000000,cpi_2,1,2
78000000000,cpi_3,1,2
78000000000,pasta_value,1,2
78000000000,legumes_value,1,2
78000000000,bread_value,1,2
78000000000,flour_value,1,2
78000000000,rice_value,1,2
78000000000,groats_value,1,2
78000000000,potatoes_value,1,2
78000000000,сucumbers_tomatoes_value,1,2
78000000000,vegetables_value,1,2
78000000000,roots_value,1,2
78000000000,сabbage_value,1,2
78000000000,fruit_value,1,2
78000000000,sugar_value,1,2
78000000000,candy_value,1,2
78000000000,biscuits_value,1,2
78000000000,mutton_value,1,2
78000000000,beef_value,1,2
78000000000,chicken_value,1,2
78000000000,pork_value,1,2
78000000000,fish_value,1,2
78000000000,herring_value,1,2
78000000000,curd_value,1,2
78000000000,sour_creame_value,1,2
78000000000,butter_value,1,2
78000000000,milk_kefir_value,1,2
78000000000,cheese_value,1,2
78000000000,egg_value,1,2
78000000000,margarine_value,1,2
78000000000,oil_value,1,2
78000000000,salt_value,1,2
78000000000,spice_value,1,2
78000000000,tea_value,1,2
78000000000,ai92,1,2
78000000000,ai95,1,2
78000000000,ai98,1,2
78000000000,dt,1,2
78000000000,ai92_value,1,2
78000000000,ai95_value,1,2
78000000000,ai98_value,1,2
78000000000,dt_value,1,2
79000000000,pasta,1,2
79000000000,legumes,1,2
79000000000,bread,1,2
79000000000,flour,1,2
79000000000,rice,1,2
79000000000,groats,1,2
79000000000,potatoes,1,2
79000000000,сucumbers_tomatoes,1,2
79000000000,vegetables,1,2
79000000000,roots,1,2
79000000000,сabbage,1,2
79000000000,fruit,1,2
79000000000,sugar,1,2
79000000000,candy,1,2
79000000000,biscuits,1,2
79000000000,mutton,-1,-1
79000000000,beef,1,2
79000000000,chicken,1,2
79000000000,pork,1,2
79000000000,fish,1,2
79000000000,herring,1,2
79000000000,curd,1,2
79000000000,sour_creame,1,2
79000000000,butter,1,2
79000000000,milk_kefir,1,2
79000000000,cheese,1,2
79000000000,egg,1,2
79000000000,margarine,0,0
79000000000,oil,1,2
79000000000,salt,1,2
79000000000,spice,0,0
79000000000,tea,1,2
79000000000,cpi_1,1,2
79000000000,cpi_2,1,2
79000000000,cpi_3,1,2
79000000000,pasta_value,1,2
79000000000,legumes_value,1,2
79000000000,bread_value,1,2
79000000000,flour_value,1,2
79000000000,rice_value,1,2
79000000000,groats_value,1,2
79000000000,potatoes_value,1,2
79000000000,сucumbers_tomatoes_value,1,2
79000000000,vegetables_value,1,2
79000000000,roots_value,1,2
79000000000,сabbage_value,1,2
79000000000,fruit_value,1,2
79000000000,sugar_value,1,2
79000000000,candy_value,1,2
79000000000,biscuits_value,1,2
79000000000,mutton_value,-1,-1
79000000000,beef_value,1,2
79000000000,chicken_value,1,2
79000000000,pork_value,1,2
79000000000,fish_value,1,2
79000000000,herring_value,1,2
79000000000,curd_value,1,2
79000000000,sour_creame_value,1,2
79000000000,butter_value,1,2
79000000000,milk_kefir_value,1,2
79000000000,cheese_value,1,2
79000000000,egg_value,1,2
79000000000,margarine_value,1,2
79000000000,oil_value,1,2
79000000000,salt_value,1,2
79000000000,spice_value,1,2
79000000000,tea_value,1,2
79000000000,ai92,1,2
79000000000,ai95,1,2
79000000000,ai98,1,2
79000000000,dt,1,2
79000000000,ai92_value,1,2
79000000000,ai95_value,1,2
79000000000,ai98_value,1,2
79000000000,dt_value,1,2
80000000000,pasta,0,0
80000000000,legumes,1,2
80000000000,bread,0,0
80000000000,flour,1,2
80000000000,rice,1,2
80000000000,groats,1,2
80000000000,potatoes,1,2
80000000000,сucumbers_tomatoes,1,2
80000000000,vegetables,1,2
80000000000,roots,1,2
80000000000,сabbage,1,2
80000000000,fruit,0,0
80000000000,sugar,1,2
80000000000,candy,1,2
80000000000,biscuits,1,2
80000000000,mutton,1,2
80000000000,beef,1,2
80000000000,chicken,1,2
80000000000,pork,1,2
80000000000,fish,1,2
80000000000,herring,1,2
80000000000,curd,1,2
80000000000,sour_creame,1,2
80000000000,butter,1,2
80000000000,milk_kefir,1,2
80000000000,cheese,1,2
80000000000,egg,1,2
80000000000,margarine,1,2
80000000000,oil,1,2
80000000000,salt,1,2
80000000000,spice,0,0
80000000000,tea,1,2
80000000000,cpi_1,1,2
80000000000,cpi_2,1,2
80000000000,cpi_3,0,0
80000000000,pasta_value,1,2
80000000000,legumes_value,1,2
80000000000,bread_value,1,2
80000000000,flour_value,1,2
80000000000,rice_value,1,2
80000000000,groats_value,1,2
80000000000,potatoes_value,1,2
80000000000,сucumbers_tomatoes_value,1,2
80000000000,vegetables_value,1,2
80000000000,roots_value,1,2
80000000000,сabbage_value,1,2
80000000000,fruit_value,1,2
80000000000,sugar_value,1,2
80000000000,candy_value,1,2
80000000000,biscuits_value,1,2
80000000000,mutton_value,1,2
80000000000,beef_value,1,2
80000000000,chicken_value,1,2
80000000000,pork_value,1,2
80000000000,fish_value,1,2
80000000000,herring_value,1,2
80000000000,curd_value,1,2
80000000000,sour_creame_value,1,2
80000000000,butter_value,1,2
80000000000,milk_kefir_value,1,2
80000000000,cheese_value,1,2
80000000000,egg_value,1,2
80000000000,margarine_value,1,2
80000000000,oil_value,1,2
80000000000,salt_value,1,2
80000000000,spice_value,1,2
80000000000,tea_value,1,2
80000000000,ai92,1,2
80000000000,ai95,1,2
80000000000,ai98,1,2
80000000000,dt,1,2
80000000000,ai92_value,1,2
80000000000,ai95_value,1,2
80000000000,ai98_value,1,2
80000000000,dt_value,1,2
81000000000,pasta,1,2
81000000000,legumes,1,2
81000000000,bread,1,2
81000000000,flour,1,2
81000000000,rice,1,2
81000000000,groats,1,2
81000000000,potatoes,1,2
81000000000,сucumbers_tomatoes,1,2
81000000000,vegetables,1,2
81000000000,roots,1,2
81000000000,сabbage,1,2
81000000000,fruit,0,0
81000000000,sugar,1,2
81000000000,candy,1,2
81000000000,biscuits,1,2
81000000000,mutton,1,2
81000000000,beef,1,2
81000000000,chicken,1,2
81000000000,pork,1,2
81000000000,fish,1,2
81000000000,herring,1,2
81000000000,curd,1,2
